userId,movieId,rating,timestamp,title,month,is_comedy,is_action,is_horror,vote_average,original_language
437,329,3,831691462,Jurassic Park,6,FALSE,FALSE,FALSE,7.6,en
437,364,5,831692485,Batman Returns,6,FALSE,TRUE,FALSE,6.6,en
437,380,4,831691373,Rain Man,12,FALSE,FALSE,FALSE,7.6,en
437,440,3,831692227,Aliens vs Predator: Requiem,12,FALSE,TRUE,TRUE,4.9,en
437,588,4,831691414,Silent Hill,4,FALSE,FALSE,TRUE,6.3,en
437,590,4,831691372,The Hours,12,FALSE,FALSE,FALSE,7,en
437,595,5,831691445,To Kill a Mockingbird,12,FALSE,FALSE,FALSE,7.9,en
437,616,3,831693610,The Last Samurai,12,FALSE,TRUE,FALSE,7.3,en
437,709,3,831693571,Licence to Kill,7,FALSE,TRUE,FALSE,5.9,en
438,296,5,1472550892,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
438,923,4,1472551016,Dawn of the Dead,9,FALSE,FALSE,TRUE,7.4,en
438,1089,4.5,1472550997,Point Break,7,FALSE,TRUE,FALSE,6.9,en
439,185,3,1041114690,A Clockwork Orange,12,FALSE,FALSE,FALSE,8,en
439,187,2,1041115023,Sin City,4,FALSE,TRUE,FALSE,7.2,en
439,196,3,1041114546,Back to the Future Part III,5,TRUE,FALSE,FALSE,7.1,en
439,235,4,1041114934,Stand by Me,8,FALSE,FALSE,FALSE,7.8,en
439,435,1,1041114690,The Day After Tomorrow,5,FALSE,TRUE,FALSE,6.2,en
439,440,2,1041115036,Aliens vs Predator: Requiem,12,FALSE,TRUE,TRUE,4.9,en
439,588,3,1041115006,Silent Hill,4,FALSE,FALSE,TRUE,6.3,en
439,608,4,1041113283,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
439,671,3,1041114876,Harry Potter and the Philosopher's Stone,11,FALSE,FALSE,FALSE,7.5,en
439,674,2,1041114505,Harry Potter and the Goblet of Fire,11,FALSE,FALSE,FALSE,7.5,en
439,788,3,1041114645,Mrs. Doubtfire,11,TRUE,FALSE,FALSE,7,en
439,858,5,1041113147,Sleepless in Seattle,6,TRUE,FALSE,FALSE,6.5,en
439,920,5,1041114075,Cars,6,TRUE,FALSE,FALSE,6.6,en
439,924,2,1041114200,Dawn of the Dead,3,FALSE,TRUE,TRUE,6.8,en
439,926,5,1041113496,Galaxy Quest,12,TRUE,FALSE,FALSE,6.9,en
439,955,4,1041113063,Mission: Impossible II,5,FALSE,TRUE,FALSE,5.9,en
439,968,4,1041114393,Dog Day Afternoon,8,FALSE,FALSE,FALSE,7.6,en
439,1265,4,1041114852,Bridge to Terabithia,2,FALSE,FALSE,FALSE,7,en
439,1371,1,1041114491,Rocky III,5,FALSE,FALSE,FALSE,6.6,en
439,1372,4,1041114433,Blood Diamond,12,FALSE,TRUE,FALSE,7.4,en
439,1374,4,1041114409,Rocky IV,11,FALSE,FALSE,FALSE,6.6,en
439,1375,2,1041114590,Rocky V,10,FALSE,FALSE,FALSE,5.3,en
439,1580,2,1041114301,Rope,8,FALSE,FALSE,FALSE,7.8,en
439,1584,4,1041114316,School of Rock,10,TRUE,FALSE,FALSE,6.8,en
439,1734,5,1041113147,The Mummy Returns,4,FALSE,TRUE,FALSE,6,en
439,1923,4,1041115006,Twin Peaks: Fire Walk with Me,6,FALSE,FALSE,FALSE,7.3,en
439,2011,2,1041114393,Persepolis,5,FALSE,FALSE,FALSE,7.7,fr
439,2034,3,1041114546,Training Day,10,FALSE,TRUE,FALSE,7.3,en
439,2133,4,1041115346,The Perfect Storm,3,FALSE,FALSE,FALSE,6.2,en
439,2502,4,1041114852,The Bourne Supremacy,7,FALSE,TRUE,FALSE,7.2,en
439,2640,3,1041114349,Heathers,10,TRUE,FALSE,FALSE,7.3,en
439,2642,1,1041114715,Two Weeks Notice,12,TRUE,FALSE,FALSE,5.9,en
439,2668,3,1041114546,Sleepy Hollow,11,FALSE,FALSE,FALSE,6.9,en
439,3981,1,1041114564,What Women Want,12,TRUE,FALSE,FALSE,6.1,en
439,4643,4,1041114491,The Guardian,9,FALSE,TRUE,FALSE,6.8,en
439,5255,4,1041112842,The Polar Express,11,FALSE,FALSE,FALSE,6.4,en
439,5876,4,1041112905,The Mist,11,FALSE,FALSE,TRUE,6.7,en
440,165,4,835336972,Back to the Future Part II,11,TRUE,FALSE,FALSE,7.4,en
440,296,3,835336936,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
440,364,5,835337121,Batman Returns,6,FALSE,TRUE,FALSE,6.6,en
440,377,4,835337294,A Nightmare on Elm Street,11,FALSE,FALSE,TRUE,7.2,en
440,380,4,835336937,Rain Man,12,FALSE,FALSE,FALSE,7.6,en
440,553,3,835337200,Dogville,5,FALSE,FALSE,FALSE,7.6,da
440,587,3,835337370,Big Fish,12,FALSE,FALSE,FALSE,7.6,en
440,588,3,835336972,Silent Hill,4,FALSE,FALSE,TRUE,6.3,en
440,590,5,835336934,The Hours,12,FALSE,FALSE,FALSE,7,en
440,595,3,835336997,To Kill a Mockingbird,12,FALSE,FALSE,FALSE,7.9,en
441,58,5,1079561308,Pirates of the Caribbean: Dead Man's Chest,6,FALSE,TRUE,FALSE,7,en
441,59,5,1048091888,A History of Violence,9,FALSE,FALSE,FALSE,6.9,en
441,80,4.5,1055274300,Before Sunset,2,FALSE,FALSE,FALSE,7.6,en
441,164,4.5,1079562066,Breakfast at Tiffany's,10,TRUE,FALSE,FALSE,7.6,en
441,194,4.5,1053624079,AmĂ©lie,4,TRUE,FALSE,FALSE,7.8,fr
441,213,5,1048091840,North by Northwest,7,FALSE,FALSE,FALSE,7.8,en
441,296,4.5,1078145955,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
441,345,4.5,1079561964,Eyes Wide Shut,7,FALSE,FALSE,FALSE,7.1,en
441,581,5,1055273727,Dances with Wolves,11,FALSE,FALSE,FALSE,7.6,en
441,587,1,1055274068,Big Fish,12,FALSE,FALSE,FALSE,7.6,en
441,590,3.5,1078145979,The Hours,12,FALSE,FALSE,FALSE,7,en
441,858,4.5,1055273880,Sleepless in Seattle,6,TRUE,FALSE,FALSE,6.5,en
441,1262,4,1084313034,Stranger Than Fiction,9,TRUE,FALSE,FALSE,7.1,en
441,1635,3.5,1055274107,The Island,7,FALSE,TRUE,FALSE,6.5,en
441,2395,4,1079561942,Asterix at the Olympic Games,1,TRUE,FALSE,FALSE,5,fr
441,4995,4.5,1079562473,Boogie Nights,9,FALSE,FALSE,FALSE,7.5,en
441,5876,4.5,1079562430,The Mist,11,FALSE,FALSE,TRUE,6.7,en
441,7303,4,1084313053,Maid in Manhattan,12,TRUE,FALSE,FALSE,5.6,en
442,16,4.5,1227969295,Dancer in the Dark,5,FALSE,FALSE,FALSE,7.7,en
442,25,1,1227921695,Jarhead,11,FALSE,FALSE,FALSE,6.6,en
442,65,1,1227917301,8 Mile,11,FALSE,FALSE,FALSE,6.8,en
442,95,1,1227969045,Armageddon,7,FALSE,TRUE,FALSE,6.5,en
442,104,4.5,1227969247,Run Lola Run,8,FALSE,TRUE,FALSE,7.2,de
442,141,4.5,1227969028,Donnie Darko,1,FALSE,FALSE,FALSE,7.7,en
442,153,4,1227968858,Lost in Translation,8,FALSE,FALSE,FALSE,7.3,en
442,161,4.5,1227969017,Ocean's Eleven,12,FALSE,FALSE,FALSE,7.2,en
442,231,4.5,1227921550,Syriana,11,FALSE,FALSE,FALSE,6.3,en
442,296,4.5,1227919572,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
442,364,4.5,1227967474,Batman Returns,6,FALSE,TRUE,FALSE,6.6,en
442,377,4,1227920068,A Nightmare on Elm Street,11,FALSE,FALSE,TRUE,7.2,en
442,380,4,1227921487,Rain Man,12,FALSE,FALSE,FALSE,7.6,en
442,454,4.5,1227968982,Romeo + Juliet,10,FALSE,FALSE,FALSE,6.7,en
442,500,4.5,1227920121,Reservoir Dogs,9,FALSE,FALSE,FALSE,8.1,en
442,539,4.5,1227920248,Psycho,6,FALSE,FALSE,TRUE,8.3,en
442,553,5,1227969354,Dogville,5,FALSE,FALSE,FALSE,7.6,da
442,587,4,1227968922,Big Fish,12,FALSE,FALSE,FALSE,7.6,en
442,588,4.5,1227967485,Silent Hill,4,FALSE,FALSE,TRUE,6.3,en
442,590,4,1227919889,The Hours,12,FALSE,FALSE,FALSE,7,en
442,595,4,1227920095,To Kill a Mockingbird,12,FALSE,FALSE,FALSE,7.9,en
442,597,4.5,1227920112,Titanic,11,FALSE,FALSE,FALSE,7.5,en
442,608,4,1227920058,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
442,765,3,1227917320,Evil Dead II,3,TRUE,FALSE,TRUE,7.5,en
442,858,4.5,1227918338,Sleepless in Seattle,6,TRUE,FALSE,FALSE,6.5,en
442,1089,4.5,1227920812,Point Break,7,FALSE,TRUE,FALSE,6.9,en
442,1213,5,1227919679,The Talented Mr. Ripley,12,FALSE,FALSE,FALSE,7.1,en
442,1250,4.5,1227918582,Ghost Rider,2,FALSE,TRUE,TRUE,5.2,en
442,1265,4.5,1227968943,Bridge to Terabithia,2,FALSE,FALSE,FALSE,7,en
442,1573,0.5,1227969273,Die Hard 2,7,FALSE,TRUE,FALSE,6.6,en
442,1580,4.5,1227968895,Rope,8,FALSE,FALSE,FALSE,7.8,en
442,1587,1,1227917194,What's Eating Gilbert Grape,12,FALSE,FALSE,FALSE,7.5,en
442,1923,5,1227920217,Twin Peaks: Fire Walk with Me,6,FALSE,FALSE,FALSE,7.3,en
442,2268,4.5,1227918093,The Golden Compass,12,FALSE,FALSE,FALSE,5.8,en
442,4638,3.5,1227919845,Hot Fuzz,2,TRUE,TRUE,FALSE,7.4,en
442,4995,4.5,1227969319,Boogie Nights,9,FALSE,FALSE,FALSE,7.5,en
442,7979,4,1227967887,The Kite Runner,10,FALSE,FALSE,FALSE,7.3,en
442,8961,4,1227967387,Bad Boys II,7,TRUE,TRUE,FALSE,6.3,en
442,49530,4,1227918690,In Time,10,FALSE,TRUE,FALSE,6.7,en
444,2133,1,975088310,The Perfect Storm,3,FALSE,FALSE,FALSE,6.2,en
444,3176,3,975088310,Battle Royale,12,FALSE,FALSE,FALSE,7.3,ja
445,296,4.5,1360005902,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
447,11,3,832493040,Star Wars,5,FALSE,TRUE,FALSE,8.1,en
447,19,3,832492963,Metropolis,1,FALSE,FALSE,FALSE,8,de
447,25,4,832493175,Jarhead,11,FALSE,FALSE,FALSE,6.6,en
447,62,5,832493132,2001: A Space Odyssey,4,FALSE,FALSE,FALSE,7.9,en
447,105,4,832493108,Back to the Future,7,TRUE,FALSE,FALSE,8,en
447,111,3,832492988,Scarface,12,FALSE,TRUE,FALSE,8,en
447,141,4,832493063,Donnie Darko,1,FALSE,FALSE,FALSE,7.7,en
447,153,3,832492610,Lost in Translation,8,FALSE,FALSE,FALSE,7.3,en
447,161,4,832492847,Ocean's Eleven,12,FALSE,FALSE,FALSE,7.2,en
447,165,3,832492610,Back to the Future Part II,11,TRUE,FALSE,FALSE,7.4,en
447,168,3,832493085,Star Trek IV: The Voyage Home,11,FALSE,FALSE,FALSE,6.9,en
447,185,3,832492879,A Clockwork Orange,12,FALSE,FALSE,FALSE,8,en
447,186,3,832493063,Lucky Number Slevin,2,FALSE,FALSE,FALSE,7.4,en
447,218,3,832493257,The Terminator,10,FALSE,TRUE,FALSE,7.4,en
447,231,3,832492644,Syriana,11,FALSE,FALSE,FALSE,6.3,en
447,235,2,832493063,Stand by Me,8,FALSE,FALSE,FALSE,7.8,en
447,253,2,832492879,Live and Let Die,7,FALSE,TRUE,FALSE,6.4,en
447,272,3,832493206,Batman Begins,6,FALSE,TRUE,FALSE,7.5,en
447,277,3,832493230,Underworld,9,FALSE,TRUE,FALSE,6.6,en
447,296,3,832492563,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
447,329,3,832492644,Jurassic Park,6,FALSE,FALSE,FALSE,7.6,en
447,348,3,832493230,Alien,5,FALSE,TRUE,TRUE,7.9,en
447,364,3,832493335,Batman Returns,6,FALSE,TRUE,FALSE,6.6,en
447,380,4,832492563,Rain Man,12,FALSE,FALSE,FALSE,7.6,en
447,435,3,832492988,The Day After Tomorrow,5,FALSE,TRUE,FALSE,6.2,en
447,454,4,832493411,Romeo + Juliet,10,FALSE,FALSE,FALSE,6.7,en
447,553,3,832493040,Dogville,5,FALSE,FALSE,FALSE,7.6,da
447,588,3,832492610,Silent Hill,4,FALSE,FALSE,TRUE,6.3,en
447,590,4,832492563,The Hours,12,FALSE,FALSE,FALSE,7,en
447,595,3,832492644,To Kill a Mockingbird,12,FALSE,FALSE,FALSE,7.9,en
447,608,4,832493280,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
449,62,4,836927059,2001: A Space Odyssey,4,FALSE,FALSE,FALSE,7.9,en
449,185,4,836907480,A Clockwork Orange,12,FALSE,FALSE,FALSE,8,en
449,296,5,836908387,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
449,364,4,836907783,Batman Returns,6,FALSE,TRUE,FALSE,6.6,en
449,380,4,836908387,Rain Man,12,FALSE,FALSE,FALSE,7.6,en
449,454,5,836907600,Romeo + Juliet,10,FALSE,FALSE,FALSE,6.7,en
449,588,5,836907384,Silent Hill,4,FALSE,FALSE,TRUE,6.3,en
449,590,5,836908387,The Hours,12,FALSE,FALSE,FALSE,7,en
449,595,4,836907435,To Kill a Mockingbird,12,FALSE,FALSE,FALSE,7.9,en
450,111,5,1449354173,Scarface,12,FALSE,TRUE,FALSE,8,en
450,296,5,1449349600,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
450,608,5,1449349641,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
450,858,5,1449349272,Sleepless in Seattle,6,TRUE,FALSE,FALSE,6.5,en
450,1089,5,1475737107,Point Break,7,FALSE,TRUE,FALSE,6.9,en
450,1213,4.5,1449349572,The Talented Mr. Ripley,12,FALSE,FALSE,FALSE,7.1,en
450,4011,5,1475737199,Beetlejuice,2,TRUE,FALSE,FALSE,7.1,en
450,4995,4.5,1475737195,Boogie Nights,9,FALSE,FALSE,FALSE,7.5,en
450,8961,3,1449349401,Bad Boys II,7,TRUE,TRUE,FALSE,6.3,en
451,581,5,980447432,Dances with Wolves,11,FALSE,FALSE,FALSE,7.6,en
451,1639,1,979516748,Speed 2: Cruise Control,6,FALSE,TRUE,FALSE,4.1,en
451,1865,4,980447472,Pirates of the Caribbean: On Stranger Tides,5,FALSE,TRUE,FALSE,6.4,en
451,3594,2,979330674,The Number 23,2,FALSE,FALSE,FALSE,6.3,en
451,3683,4,979516433,Flags of Our Fathers,10,FALSE,FALSE,FALSE,6.7,en
452,5,3,976422557,Four Rooms,12,TRUE,FALSE,FALSE,6.5,en
452,11,4,976419907,Star Wars,5,FALSE,TRUE,FALSE,8.1,en
452,14,5,976420715,American Beauty,9,FALSE,FALSE,FALSE,7.9,en
452,16,4,976420133,Dancer in the Dark,5,FALSE,FALSE,FALSE,7.7,en
452,18,3,976423954,The Fifth Element,5,FALSE,TRUE,FALSE,7.3,en
452,19,1,976427428,Metropolis,1,FALSE,FALSE,FALSE,8,de
452,22,3,976424048,Pirates of the Caribbean: The Curse of the Black Pearl,7,FALSE,TRUE,FALSE,7.5,en
452,24,2,976420743,Kill Bill: Vol. 1,10,FALSE,TRUE,FALSE,7.7,en
452,62,3,976420061,2001: A Space Odyssey,4,FALSE,FALSE,FALSE,7.9,en
452,74,2,1016590266,War of the Worlds,6,FALSE,FALSE,FALSE,6.2,en
452,79,1,976421101,Hero,12,FALSE,TRUE,FALSE,7.3,zh
452,89,3,976424143,Indiana Jones and the Last Crusade,5,FALSE,TRUE,FALSE,7.6,en
452,100,3,976420764,"Lock, Stock and Two Smoking Barrels",3,TRUE,FALSE,FALSE,7.5,en
452,104,1,976421834,Run Lola Run,8,FALSE,TRUE,FALSE,7.2,de
452,105,1,976420744,Back to the Future,7,TRUE,FALSE,FALSE,8,en
452,111,4,1002941559,Scarface,12,FALSE,TRUE,FALSE,8,en
452,161,3,976423807,Ocean's Eleven,12,FALSE,FALSE,FALSE,7.2,en
452,164,3,976423582,Breakfast at Tiffany's,10,TRUE,FALSE,FALSE,7.6,en
452,165,4,976424188,Back to the Future Part II,11,TRUE,FALSE,FALSE,7.4,en
452,168,3,976420942,Star Trek IV: The Voyage Home,11,FALSE,FALSE,FALSE,6.9,en
452,186,1,976422783,Lucky Number Slevin,2,FALSE,FALSE,FALSE,7.4,en
452,193,1,976427569,Star Trek: Generations,11,FALSE,TRUE,FALSE,6.4,en
452,207,3,976426587,Dead Poets Society,6,FALSE,FALSE,FALSE,8.1,en
452,235,3,1133735422,Stand by Me,8,FALSE,FALSE,FALSE,7.8,en
452,252,3,976422801,Willy Wonka & the Chocolate Factory,6,FALSE,FALSE,FALSE,7.4,en
452,272,3.5,1067732235,Batman Begins,6,FALSE,TRUE,FALSE,7.5,en
452,278,2,976422760,The Shawshank Redemption,9,FALSE,FALSE,FALSE,8.5,en
452,279,4,976419777,Amadeus,10,FALSE,FALSE,FALSE,7.8,en
452,280,3,976420133,Terminator 2: Judgment Day,7,FALSE,TRUE,FALSE,7.7,en
452,296,5,976425081,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
452,306,5,976425154,Beverly Hills Cop III,5,TRUE,TRUE,FALSE,5.5,en
452,331,2,976421239,Jurassic Park III,7,FALSE,TRUE,FALSE,5.7,en
452,348,3.5,1133735631,Alien,5,FALSE,TRUE,TRUE,7.9,en
452,350,2,976420328,The Devil Wears Prada,6,TRUE,FALSE,FALSE,7,en
452,377,4,976423883,A Nightmare on Elm Street,11,FALSE,FALSE,TRUE,7.2,en
452,380,3,976422186,Rain Man,12,FALSE,FALSE,FALSE,7.6,en
452,388,4,976420166,Inside Man,3,FALSE,FALSE,FALSE,7.3,en
452,429,1,976422697,"The Good, the Bad and the Ugly",12,FALSE,FALSE,FALSE,8.1,it
452,440,4,976421741,Aliens vs Predator: Requiem,12,FALSE,TRUE,TRUE,4.9,en
452,454,2,976420414,Romeo + Juliet,10,FALSE,FALSE,FALSE,6.7,en
452,455,3,976421139,Bend It Like Beckham,4,TRUE,FALSE,FALSE,6.2,en
452,490,3,976424071,The Seventh Seal,2,FALSE,FALSE,FALSE,7.9,sv
452,492,2,976422231,Being John Malkovich,9,TRUE,FALSE,FALSE,7.3,en
452,500,4,976422542,Reservoir Dogs,9,FALSE,FALSE,FALSE,8.1,en
452,508,5,976420037,Love Actually,9,TRUE,FALSE,FALSE,7,en
452,524,2,976420267,Casino,11,FALSE,FALSE,FALSE,7.8,en
452,534,4,976420061,Terminator Salvation,5,FALSE,TRUE,FALSE,5.9,en
452,539,4,976422297,Psycho,6,FALSE,FALSE,TRUE,8.3,en
452,562,4,976425388,Die Hard,7,FALSE,TRUE,FALSE,7.5,en
452,581,4,976425238,Dances with Wolves,11,FALSE,FALSE,FALSE,7.6,en
452,587,4,976422347,Big Fish,12,FALSE,FALSE,FALSE,7.6,en
452,590,4,976424722,The Hours,12,FALSE,FALSE,FALSE,7,en
452,597,3,976422186,Titanic,11,FALSE,FALSE,FALSE,7.5,en
452,605,2,976420498,The Matrix Revolutions,11,FALSE,TRUE,FALSE,6.4,en
452,608,5,976423675,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
452,628,4,976419589,Interview with the Vampire,11,FALSE,FALSE,TRUE,7.2,en
452,691,3,976422504,The Spy Who Loved Me,7,FALSE,TRUE,FALSE,6.6,en
452,707,3,976423582,A View to a Kill,5,FALSE,TRUE,FALSE,6,en
452,708,3,976426069,The Living Daylights,6,FALSE,TRUE,FALSE,6.2,en
452,762,1,976423357,Monty Python and the Holy Grail,3,TRUE,FALSE,FALSE,7.8,en
452,786,3,976426913,Almost Famous,9,FALSE,FALSE,FALSE,7.4,en
452,802,4,976420764,Lolita,6,FALSE,FALSE,FALSE,7.3,en
452,805,4,976420242,Rosemary's Baby,6,FALSE,FALSE,TRUE,7.5,en
452,818,1,976423128,Austin Powers in Goldmember,7,TRUE,FALSE,FALSE,5.9,en
452,829,1,976423319,Chinatown,6,FALSE,FALSE,FALSE,7.9,en
452,832,3,976420414,M,5,FALSE,TRUE,FALSE,8,de
452,858,5,1002939818,Sleepless in Seattle,6,TRUE,FALSE,FALSE,6.5,en
452,891,1,978405647,All the President's Men,4,FALSE,FALSE,FALSE,7.6,en
452,903,4,989110975,Cool Hand Luke,6,FALSE,FALSE,FALSE,7.7,en
452,920,4,1002940311,Cars,6,TRUE,FALSE,FALSE,6.6,en
452,921,3,976421580,Cinderella Man,6,FALSE,FALSE,FALSE,7.3,en
452,923,4,1002938163,Dawn of the Dead,9,FALSE,FALSE,TRUE,7.4,en
452,943,3.5,1077114950,Lethal Weapon 3,5,TRUE,TRUE,FALSE,6.4,en
452,949,4.5,1133735550,Heat,12,FALSE,TRUE,FALSE,7.7,en
452,950,2.5,1133736000,Ice Age: The Meltdown,3,TRUE,FALSE,FALSE,6.5,en
452,953,4,1002940311,Madagascar,5,FALSE,FALSE,FALSE,6.6,en
452,1089,2,976423641,Point Break,7,FALSE,TRUE,FALSE,6.9,en
452,1092,3,976424188,The Third Man,8,FALSE,FALSE,FALSE,7.9,en
452,1103,4,1002940767,Escape from New York,5,FALSE,TRUE,FALSE,6.9,en
452,1124,4,1077115697,The Prestige,10,FALSE,FALSE,FALSE,8,en
452,1213,4,976425133,The Talented Mr. Ripley,12,FALSE,FALSE,FALSE,7.1,en
452,1246,3.5,1133735275,Rocky Balboa,12,FALSE,FALSE,FALSE,6.5,en
452,1250,4,1002939995,Ghost Rider,2,FALSE,TRUE,TRUE,5.2,en
452,1262,3,1133734641,Stranger Than Fiction,9,TRUE,FALSE,FALSE,7.1,en
452,1265,4,976421472,Bridge to Terabithia,2,FALSE,FALSE,FALSE,7,en
452,1267,3,1133735821,Meet the Robinsons,3,TRUE,FALSE,FALSE,6.7,en
452,1268,3,976419844,Mr. Bean's Holiday,3,TRUE,FALSE,FALSE,6.1,en
452,1271,3,976419972,300,12,FALSE,TRUE,FALSE,7,en
452,1272,4,1002940618,Sunshine,4,FALSE,FALSE,FALSE,7,en
452,1278,4,976421630,The Dreamers,9,FALSE,FALSE,FALSE,7.2,en
452,1370,4,976423928,Rambo III,5,FALSE,TRUE,FALSE,5.7,en
452,1407,3,976424026,La Vie en Rose,2,FALSE,FALSE,FALSE,7.3,fr
452,1535,3,976425576,Spy Game,11,FALSE,TRUE,FALSE,6.8,en
452,1541,2,976422962,Thelma & Louise,5,FALSE,FALSE,FALSE,7.2,en
452,1573,3,976424099,Die Hard 2,7,FALSE,TRUE,FALSE,6.6,en
452,1580,4,976422186,Rope,8,FALSE,FALSE,FALSE,7.8,en
452,1584,3,976419659,School of Rock,10,TRUE,FALSE,FALSE,6.8,en
452,1597,2,976424099,Meet the Parents,10,TRUE,FALSE,FALSE,6.6,en
452,1620,3,976420677,Hitman,11,FALSE,TRUE,FALSE,5.9,en
452,1635,5,976419528,The Island,7,FALSE,TRUE,FALSE,6.5,en
452,1639,1.5,1133735553,Speed 2: Cruise Control,6,FALSE,TRUE,FALSE,4.1,en
452,1645,2,976424026,A Time to Kill,7,FALSE,FALSE,FALSE,7,en
452,1647,3,976424301,The Recruit,1,FALSE,TRUE,FALSE,6.2,en
452,1701,3,1077114627,Con Air,6,FALSE,TRUE,FALSE,6.5,en
452,1777,2,976422122,Fahrenheit 9/11,6,FALSE,FALSE,FALSE,6.9,en
452,1885,3,976419844,The Karate Kid,6,FALSE,FALSE,FALSE,6.9,en
452,1892,2,976424048,Return of the Jedi,5,FALSE,TRUE,FALSE,7.9,en
452,1894,1,976422942,Star Wars: Episode II - Attack of the Clones,5,FALSE,TRUE,FALSE,6.4,en
452,1911,3,976426930,The 13th Warrior,8,FALSE,TRUE,FALSE,6.4,en
452,1923,3,976421718,Twin Peaks: Fire Walk with Me,6,FALSE,FALSE,FALSE,7.3,en
452,1946,3.5,1133735658,eXistenZ,4,FALSE,TRUE,TRUE,6.7,en
452,1948,4,989112161,Crank,8,FALSE,TRUE,FALSE,6.6,en
452,1949,4,1002940225,Zodiac,3,FALSE,FALSE,FALSE,7.3,en
452,1954,3,1002940532,The Butterfly Effect,1,FALSE,FALSE,FALSE,7.3,en
452,1955,4,1002938212,The Elephant Man,10,FALSE,FALSE,FALSE,7.9,en
452,1985,0.5,1077114276,The Constant Gardener,8,FALSE,FALSE,FALSE,6.9,en
452,2011,3,976422326,Persepolis,5,FALSE,FALSE,FALSE,7.7,fr
452,2022,3,1067732238,Mr. Deeds,6,TRUE,FALSE,FALSE,5.6,en
452,2059,2,976420715,National Treasure,11,FALSE,TRUE,FALSE,6.4,en
452,2080,4,976421889,X-Men Origins: Wolverine,4,FALSE,TRUE,FALSE,6.2,en
452,2108,4,976421798,The Breakfast Club,2,TRUE,FALSE,FALSE,7.8,en
452,2112,3,976420133,Payback,2,FALSE,TRUE,FALSE,6.7,en
452,2118,3,976423954,L.A. Confidential,9,FALSE,FALSE,FALSE,7.7,en
452,2268,5,976419689,The Golden Compass,12,FALSE,FALSE,FALSE,5.8,en
452,2289,5,976419552,Cold Mountain,12,FALSE,FALSE,FALSE,6.7,en
452,2294,3,976426015,Jay and Silent Bob Strike Back,8,TRUE,FALSE,FALSE,6.4,en
452,2300,4,976421377,Space Jam,11,TRUE,FALSE,FALSE,6.5,en
452,2395,3,989112297,Asterix at the Olympic Games,1,TRUE,FALSE,FALSE,5,fr
452,2502,3,1067732063,The Bourne Supremacy,7,FALSE,TRUE,FALSE,7.2,en
452,2567,3,976422582,The Aviator,12,FALSE,FALSE,FALSE,7,en
452,2605,2,976424301,Short Circuit,5,TRUE,FALSE,FALSE,6.4,en
452,2640,3,1077115585,Heathers,10,TRUE,FALSE,FALSE,7.3,en
452,2757,4,1067732247,Adaptation.,12,TRUE,FALSE,FALSE,7.3,en
452,2770,3,976422186,American Pie 2,8,TRUE,FALSE,FALSE,6,en
452,3034,4,976418939,Young Frankenstein,12,TRUE,FALSE,FALSE,7.7,en
452,3175,3,978405357,Barry Lyndon,12,FALSE,FALSE,FALSE,7.7,en
452,3176,4,976419929,Battle Royale,12,FALSE,FALSE,FALSE,7.3,ja
452,3683,4,1002938163,Flags of Our Fathers,10,FALSE,FALSE,FALSE,6.7,en
452,3989,5,976427884,Team America: World Police,10,TRUE,TRUE,FALSE,6.6,en
452,4148,2,985305568,Revolutionary Road,12,FALSE,FALSE,FALSE,6.8,en
452,4488,3,1002938285,Friday the 13th,5,FALSE,FALSE,TRUE,6.4,en
452,4638,1,1151812116,Hot Fuzz,2,TRUE,TRUE,FALSE,7.4,en
452,4836,3,1002937999,Layer Cake,9,FALSE,FALSE,FALSE,7,en
452,4995,4,1044681084,Boogie Nights,9,FALSE,FALSE,FALSE,7.5,en
452,5528,3,1151811192,The Chorus,3,FALSE,FALSE,FALSE,7.5,fr
452,5876,4.5,1067731838,The Mist,11,FALSE,FALSE,TRUE,6.7,en
452,6466,3.5,1133735558,Freddy vs. Jason,8,FALSE,FALSE,TRUE,5.8,en
452,6947,3.5,1133735462,The Village,7,FALSE,FALSE,FALSE,6.2,en
452,6950,2.5,1151811708,Outbreak,3,FALSE,TRUE,FALSE,6.4,en
452,6957,3,1151811264,The 40 Year Old Virgin,8,TRUE,FALSE,FALSE,6.2,en
452,7303,3,1112045092,Maid in Manhattan,12,TRUE,FALSE,FALSE,5.6,en
452,7445,3,1151811285,Brothers,1,FALSE,FALSE,FALSE,6.8,en
452,7980,2.5,1133734937,The Lovely Bones,12,FALSE,FALSE,FALSE,6.6,en
